# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,hierarchical clustering — refinement 1
hierarchical clustering — refinement 7,3,3.7526087332678405e-02,1.3342841974533823e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,4,3.5745935747409724e-02,5.8460288859365162e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,5,3.5567934442390217e-02,1.0337888440755017e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,6,3.5377832312845935e-02,6.7854481196521306e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,7,3.4097965246820891e-02,1.5832097799320374e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,8,3.0877117825759904e-02,3.4452121187392881e-02,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00
hierarchical clustering — refinement 7,9,3.0568841323392319e-02,2.9786189697763130e-02,1.0000000000000000e+01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,10,2.9874870239180527e-02,4.7652389361925424e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,11,2.9752085485070422e-02,1.0209488259256751e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,12,2.8493400776714070e-02,1.0162770135055666e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,13,2.8333381955217368e-02,2.3644480246162780e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,14,2.7826040650728471e-02,8.4953148950712345e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,15,2.7631318549542708e-02,6.9163271736499147e-03,2.2170350650265011e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,16,2.7307323246801612e-02,8.6374314532093668e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,17,2.6990799726786575e-02,1.7491991940512111e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,18,2.6800661500239398e-02,1.3744721051166114e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,19,2.6086725839974016e-02,1.3463781533733307e-02,2.0285841420628832e+00,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,20,2.6047116276617269e-02,9.5974322091568719e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,21,2.5850955850096304e-02,3.0239071451919164e-03,3.7375909866622532e+00,5.0000000000000000e+00,-2.0000000000000000e+00
hierarchical clustering — refinement 7,22,2.5825165944845598e-02,4.9208475202309589e-03,3.2273400288957255e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,23,2.5821377108728810e-02,3.4012347958219079e-03,1.8119553365873120e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,24,2.5810610162546020e-02,7.1086371501795946e-03,4.6196081176171511e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,25,2.5809901638179606e-02,2.2946491138736798e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 7,summary,2.5809901638179606e-02,2.2946491138736798e-03,7.0852436641344330e-07,2.7451649229276803e-05,|Δloss| 7.085e-07 < obj_change_tol 1.000e-06
# section,hierarchical clustering — refinement 8
hierarchical clustering — refinement 8,0,6.0911224594037507e-02,2.2869981007309481e-01,NaN,NaN,NaN
hierarchical clustering — refinement 8,1,4.6311112984364904e-02,1.7685544139423950e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,2,1.5278121229111444e-02,1.5553015999413153e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,3,1.2110332224457803e-02,2.7761478721418036e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,4,7.0801852995992015e-03,2.1473918331253210e-02,6.8063185283089966e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,5,6.6618783403082299e-03,5.8481473588440800e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,6,6.4452176132538414e-03,2.4790203619639850e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,7,6.4263094844126010e-03,1.6923875825747973e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,8,6.3232943458472277e-03,7.0896111409539976e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,9,6.3091480417705867e-03,1.4491065670028779e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,10,6.2768174481330806e-03,1.4558532077896037e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,11,6.2372816021790088e-03,7.0716303395491615e-04,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,12,6.1800860525815940e-03,1.4541526033976814e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,13,6.0916899456868994e-03,1.4084770387211719e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,14,5.9621176815800652e-03,3.3868762593845547e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,15,5.9003701078710223e-03,1.5124941313453195e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,16,5.8687997538803237e-03,1.0126844791048511e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,17,5.8310585252957991e-03,2.1590757901141632e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,18,5.7286938117300356e-03,2.5012041452824657e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,19,5.7023242690755083e-03,2.0484102490786029e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,20,5.6880789807131141e-03,1.5430061477134216e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,21,5.6852666590574853e-03,5.5204499070981704e-04,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,22,5.6815811894317201e-03,9.1622410543977582e-04,1.3774123942919070e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,23,5.6809735463053020e-03,7.4645938020093659e-04,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 8,summary,5.6809735463053020e-03,7.4645938020093659e-04,6.0764312641813090e-07,1.0696109064146582e-04,|Δloss| 6.076e-07 < obj_change_tol 1.000e-06
# section,hierarchical clustering — refinement 9
hierarchical clustering — refinement 9,0,1.4800195667117383e-01,1.5364074297589381e-01,NaN,NaN,NaN
hierarchical clustering — refinement 9,1,9.7987393260993538e-02,1.3723502609925214e-01,6.8965517241379315e+00,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,2,7.3606271662726611e-02,6.2246919401559984e-02,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00
hierarchical clustering — refinement 9,3,6.0613020689334086e-02,5.6247748466442031e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,4,4.8706223579833056e-02,3.0390462851595343e-02,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00
hierarchical clustering — refinement 9,5,4.4776589465810430e-02,4.4280711910986113e-02,4.1708423802172961e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,6,4.4574696227569120e-02,2.5118324664496223e-02,1.4155270490770253e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,7,4.4515613460057141e-02,7.0570497853976949e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,8,4.4151107254030326e-02,5.3269371224416821e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,9,4.4107192509569570e-02,1.5882810222445361e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,10,4.4092255459498624e-02,2.3641141581163729e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,11,4.4031939196671324e-02,2.4469814801094435e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,12,4.3928332199400316e-02,1.0803516885308690e-02,4.3095594832824382e+00,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,13,4.3757844156133763e-02,2.5647240813032363e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,14,4.3529470021708545e-02,2.6092549538858072e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,15,4.3494115682651248e-02,1.5074997694343600e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,16,4.3356352662662676e-02,2.0419927985545808e-03,1.0000000000000000e+01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,17,4.3313924202342306e-02,4.8510350160169136e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
