# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,medium-cons — refinement 1
medium-cons — refinement 3,1,1.5673450135985639e-01,2.1357278493904791e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,2,1.4696894347150649e-01,6.2133258791744261e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,3,1.3663401963451963e-01,2.9365837539092915e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,4,1.2617146897540338e-01,2.9277591892053156e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,5,1.1250237734307432e-01,8.8786906311363711e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,6,8.8899055343175798e-02,5.8017991749423747e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,7,8.4878577013082324e-02,6.6590620327755112e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,8,7.8379633376775323e-02,4.5894391249296318e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,9,7.8366583394037265e-02,6.5914786557825678e-02,8.5001827676780634e-02,4.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,10,7.8364183274891891e-02,5.1646469966007046e-02,7.4516557832118746e-02,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 3,11,7.8354737441068537e-02,5.0907131077370951e-02,8.7665733720616909e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,12,7.8346739958547587e-02,3.5177314942716219e-02,1.2436014324797778e-01,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 3,13,7.8339721442082386e-02,3.4903124028645510e-02,7.1455494965969688e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 3,14,7.8339715343039351e-02,2.7564068572768594e-02,2.6502953649081290e-06,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 3,summary,7.8339715343039351e-02,2.7564068572768594e-02,6.0990430345020386e-09,7.7853780905318938e-08,|Δloss| 6.099e-09 < obj_change_tol 1.000e-06
# section,medium-cons — refinement 4
medium-cons — refinement 4,0,1.2362838127944825e-01,3.3908740272567467e-01,NaN,NaN,NaN
medium-cons — refinement 4,1,1.1844818295467166e-01,2.6248484991729271e-01,4.7798278697283408e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,2,1.1280683942468143e-01,2.5259486775319817e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,3,1.0620912051381025e-01,2.4210956654424176e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,4,7.4443371687732851e-02,1.5620357979020443e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,5,7.1431779787258981e-02,2.5275437202523743e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,6,7.1130250672968423e-02,1.3494612799909783e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,7,7.1091118401443915e-02,4.3101311449293377e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,8,7.1090898054358517e-02,6.4705377607561423e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 4,summary,7.1090898054358517e-02,6.4705377607561423e-03,2.2034708539730996e-07,3.0995119126055364e-06,|Δloss| 2.203e-07 < obj_change_tol 1.000e-06
# section,medium-cons — refinement 5
medium-cons — refinement 5,0,8.3840705547124292e-02,1.8697888482395189e-01,NaN,NaN,NaN
medium-cons — refinement 5,1,8.1392890413007513e-02,1.3547674292976969e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,2,7.2898721510807729e-02,7.2820049410429311e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,3,5.8368959117477172e-02,3.4981870874495374e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,4,5.0084326225502365e-02,1.6457078669868533e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,5,4.7098628824287760e-02,3.7971387423700442e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,6,4.4509766906138705e-02,2.9279655193295839e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,7,4.4029644357226005e-02,2.1999481276985991e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,8,4.3458920837015046e-02,1.5069351148250304e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,9,4.3381150906300965e-02,3.0702348585235868e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,10,4.2982801822652919e-02,2.6223682525073625e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,11,4.2480867344992304e-02,1.0896681011075102e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,12,3.9651305287608428e-02,1.6643135363026076e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,13,3.7546059369750695e-02,3.8326476576121493e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,14,3.5721415787024903e-02,3.1146643533949642e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,15,3.5472466636957078e-02,8.9105117250915161e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,16,3.4977801154151354e-02,8.3630683615921214e-02,2.9938578645708408e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,17,3.4391836065012053e-02,9.4518495299387051e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,18,3.4277871372230095e-02,3.8621736239442865e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,19,3.4224765611204605e-02,1.9544134070458175e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,20,3.4219994858529647e-02,1.2739238213301220e-02,2.0890851379118122e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,21,3.4213860285049594e-02,9.8132142856636132e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 5,22,3.4213586762824148e-02,4.0734855323635855e-03,8.6535570541332263e-02,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 5,summary,3.4213586762824148e-02,4.0734855323635855e-03,2.7352222544546612e-07,7.9945498652795533e-06,|Δloss| 2.735e-07 < obj_change_tol 1.000e-06
# section,medium-cons — refinement 6
medium-cons — refinement 6,0,1.2020329382166964e-01,2.4896285360230849e-01,NaN,NaN,NaN
medium-cons — refinement 6,1,1.1949429409484838e-01,1.4934977313166836e-01,7.1333264672347990e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,2,1.1865049602182431e-01,2.5363980007734044e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,3,1.1631294331591170e-01,2.6724047922897864e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,4,1.1189607004103187e-01,4.0586643425285363e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,5,1.0534387283294007e-01,8.3516507881612390e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,6,1.0147713337907538e-01,7.4818245684579598e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,7,9.9241882746477536e-02,7.0180789266305843e-01,4.3646699715840165e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,8,9.7063363256573373e-02,6.4641951415251986e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,9,9.6628975195365771e-02,3.1471956810286722e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,10,9.6473758375320004e-02,8.0704017680753540e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,11,9.5706842601659931e-02,7.7391778485921631e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,12,9.1870098344576837e-02,1.0083132699893108e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,13,9.0611218070727362e-02,2.8342174896523070e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,14,9.0289254801779920e-02,1.2677232865676993e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,15,9.0052727555129358e-02,5.9514846205027248e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,16,8.9863528901430664e-02,1.1706420285700950e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,17,8.9329680927099739e-02,8.7701471682165660e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,18,8.8555803394028687e-02,1.2328445703218424e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,19,8.7257576564238923e-02,1.1068867026293359e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,20,8.5588347731846856e-02,5.7487478600289105e-02,3.7593774980053807e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,21,8.4562293317967704e-02,1.2807604304772990e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,22,8.3230623942501761e-02,5.0599597729374801e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,23,8.2766718213758195e-02,3.0261851143007085e-01,3.9702475881961924e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,24,8.2741762018166756e-02,5.9106741714504502e-02,2.0286388355971124e-01,3.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 6,25,8.2741704764471458e-02,5.1322174637008902e-02,1.4032372559015306e-08,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 6,summary,8.2741704764471458e-02,5.1322174637008902e-02,5.7253695298631335e-08,6.9195692138090385e-07,|Δloss| 5.725e-08 < obj_change_tol 1.000e-06
# section,medium-cons — refinement 7
medium-cons — refinement 7,0,9.6935548594415208e-02,8.4318789087763205e-02,NaN,NaN,NaN
medium-cons — refinement 7,1,9.6897216595107472e-02,5.6805217705827388e-02,1.1980692826918606e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,2,9.6868383134065122e-02,7.6627289985869637e-02,1.0000000000000000e+01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,3,9.6382124334091893e-02,8.4914708378162007e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,4,9.5588339006706435e-02,2.9924530870513993e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,5,9.5328005065583102e-02,3.1878332755038696e-01,1.7209402735032217e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,6,9.5014900717584949e-02,2.8551879432237198e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,7,9.4989722590397327e-02,4.1541275771456984e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,8,9.4962251433639594e-02,2.2222423206551867e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,9,9.4854908222580248e-02,4.3320074494599459e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,10,9.4595513221830865e-02,1.4215077124073883e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,11,9.4089106758194929e-02,2.6863682622958129e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,12,9.3713444144577732e-02,3.5555250838847102e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,13,9.3511122636077970e-02,1.7390512592452609e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,14,9.3427208090106822e-02,5.7643517733341768e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,15,9.2993628081695687e-02,5.3949409314744692e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,16,9.2128880768032398e-02,3.3215063812787737e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,17,9.1256094911310967e-02,3.1870814222585864e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,18,9.1156683738683533e-02,1.7608225510663819e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,19,9.1150739626560992e-02,1.7409128391664117e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,20,9.1039096709031542e-02,1.6126397696342915e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,21,9.0684141264294540e-02,3.1644340508935852e-02,5.6013480346036337e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,22,9.0379249540205014e-02,1.9679861739718951e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,23,8.9725015064005320e-02,8.3216587154263166e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,24,8.9680412471922405e-02,9.9568962617091500e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,25,8.9442255114658031e-02,2.2582176466789822e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,26,8.9142179872770566e-02,1.3896141368019360e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,27,8.9046656893257456e-02,1.1260795073696905e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,28,8.8954939534566416e-02,7.4174379135618709e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,29,8.8814172163916072e-02,6.3142093445672148e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,30,8.8390649759797491e-02,9.6766643443060199e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,31,8.8061230023610965e-02,1.4831183914018620e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,32,8.7543067659308318e-02,1.7895709564302262e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,33,8.7082527781727107e-02,3.7354667320505830e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,34,8.6904467368494373e-02,6.1315261038891497e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,35,8.6760430058074073e-02,4.6214308232363076e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,36,8.6520152700137007e-02,9.3127268507135708e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,37,8.6368009960554534e-02,2.6390150501369453e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,38,8.6325570401683885e-02,7.7832798620865479e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,39,8.6318091643392603e-02,1.8270097839416386e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,40,8.6312371983118905e-02,1.2890552057825249e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 7,summary,8.6312371983118905e-02,1.2890552057825249e-02,5.7196602736980795e-06,6.6266980529937686e-05,reached max_it = 40
# section,medium-cons — refinement 8
medium-cons — refinement 8,0,1.7602127088579222e-01,7.2034724108112139e-02,NaN,NaN,NaN
medium-cons — refinement 8,1,1.7601177368819554e-01,5.3709712327905307e-02,6.9445105360028013e-03,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,2,1.7599988888007342e-01,5.3227557758513649e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,3,1.7599045205566904e-01,2.7728581703300371e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,4,1.7596208698868807e-01,3.3398458456892231e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,5,1.7591109490587659e-01,8.2528592737912507e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,6,1.7584923305442060e-01,2.5944034461217530e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,7,1.7584103497005288e-01,9.4588971959591081e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,8,1.7583634822604105e-01,3.3058035972382313e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,9,1.7583118058523833e-01,1.2815913674975431e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 8,10,1.7582961979962372e-01,1.4275165463922422e-02,6.2038225427008108e-03,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 8,11,1.7582884153260239e-01,1.4323268401089918e-02,1.2587535710633666e-03,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 8,summary,1.7582884153260239e-01,1.4323268401089918e-02,7.7826702132854919e-07,4.4262762271810911e-06,|Δloss| 7.783e-07 < obj_change_tol 1.000e-06
# section,medium-cons — refinement 9
medium-cons — refinement 9,0,8.1777558556269767e-02,8.6325933972599755e-01,NaN,NaN,NaN
medium-cons — refinement 9,1,8.0341819472287898e-02,6.1244031690542544e-01,4.4449673103706087e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 9,2,7.2432594520230098e-02,4.0690553477551400e-01,1.0000000000000000e+01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 9,3,6.4475272850446963e-02,1.4936161940770929e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 9,4,5.8482028746812041e-02,1.2575379146512100e+00,3.9176493100265952e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 9,5,5.7977477021770384e-02,8.1835342243572551e-01,9.7469301945303732e-02,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 9,6,5.7977477021770384e-02,7.6599548287745567e-01,1.9456270324355262e-14,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 9,summary,5.7977477021770384e-02,7.6599548287745567e-01,0.0000000000000000e+00,0.0000000000000000e+00,|Δloss| 0.000e+00 < obj_change_tol 1.000e-06
# section,medium-cons — refinement 10
medium-cons — refinement 10,0,3.5009144383811676e-02,5.3864502610083387e-01,NaN,NaN,NaN
medium-cons — refinement 10,1,3.4419896444779684e-02,4.5977148674677221e-01,4.2797044457741032e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,2,3.4279638236180576e-02,1.0717010880339116e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,3,3.3822843769352802e-02,1.4868373213573721e-01,5.2874893850322326e+00,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,4,3.3819006418763752e-02,7.8881453373059310e-02,3.5597133288131695e-02,5.0000000000000000e+00,-2.0000000000000000e+00
medium-cons — refinement 10,5,3.1874030005870586e-02,7.8992233433215667e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,6,3.0826742858748625e-02,3.6733565007174679e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,7,2.9585842965277234e-02,2.5978395255969394e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,8,2.9015812760533957e-02,3.7266980137844319e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,9,2.8928374079624376e-02,7.5486669082431512e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,10,2.8090142529548074e-02,7.1245207218440659e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,11,2.7807138045102157e-02,4.9954592258647519e-02,1.2600243780420792e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,12,2.7097393543211511e-02,2.7551992660306790e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,13,2.6938156778611340e-02,1.0433582921404697e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,14,2.6925789191785881e-02,5.4976445708660421e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,15,2.6916774161091311e-02,3.6836251398772522e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,16,2.6914142739824825e-02,1.0961219681754012e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,17,2.6901714854874602e-02,1.0916292953686622e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,18,2.6874108348870301e-02,1.3316003026518166e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,19,2.6835857452893522e-02,4.7009418607193668e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,20,2.6630318904953196e-02,6.1539451164816829e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,21,2.6623019233090298e-02,6.6745999766176095e-02,1.0436270907437994e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,22,2.6527455519789814e-02,1.1310210094989293e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,23,2.6392487730636096e-02,8.7785475669683019e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium-cons — refinement 10,24,2.4645264454499532e-02,1.1415509212515286e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
