# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,medium_uncons — refinement 1
medium_uncons — refinement 1,0,7.6855493131697896e+00,1.4500000000000000e+00,NaN,NaN,NaN
medium_uncons — refinement 5,25,9.5103350586447200e-02,4.6354367043466925e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,26,9.4887356406967452e-02,9.6265702690108937e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,27,9.4648740102698928e-02,4.0727147040334970e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,28,9.4624796367615380e-02,8.9278455442036789e-02,1.9535481734999144e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,29,9.4589203509568495e-02,6.5714808066052677e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,30,9.4576956631293063e-02,5.9339490251065385e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,31,9.4519797634507088e-02,4.7692127884921325e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,32,9.4465488494915276e-02,3.9357065701983066e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,33,9.4372922172593215e-02,4.4942978510165224e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,34,9.4189044891801785e-02,4.4344727047170948e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,35,9.4131738566831102e-02,3.6940611417679667e-02,5.9266925596930042e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,36,9.4072712124608701e-02,2.6913307771809537e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,37,9.3983630424838122e-02,8.0893273327801676e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,38,9.3926464492359626e-02,6.5918989345077186e-02,9.2951987725615068e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,39,9.3775440068339669e-02,1.1537229058293694e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,40,9.3748163784076854e-02,2.9785849515976660e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 5,summary,9.3748163784076854e-02,2.9785849515976660e-02,2.7276284262814365e-05,2.9095273082508364e-04,reached max_it = 40
# section,medium_uncons — refinement 6
